date,time,CD,CM,CU,PREC,RH2m,SNOW,ST,SWD,SWDtop,TT2M,WS100m,WS10m,consumption,generation
5/15/19,11:30,0,0,0,0,24.31,0,18.68,884.41,1123.54,15.04,7.01,3.78,0.180884669,0.634390681
5/15/19,11:45,0,0,0,0,22.37,0,18.85,889.61,1127.79,15.2,7.05,3.79,0.223049329,0.634083413
5/15/19,12:00,0,0,0,0,23.29,0,19.01,892.72,1130.07,15.32,6.93,3.71,0.179331998,0.633057101
5/15/19,12:15,0,0,0,0,25.95,0,19.18,888.72,1127.47,15.45,6.63,3.57,0.177780665,0.633397614
5/15/19,12:30,0,0,0,0,28.48,0,19.39,881.53,1121.57,15.62,6.34,3.44,0.210424001,0.624701353
5/15/19,12:45,0,0,0,0,29.78,0,19.58,873.05,1113.71,15.82,6.3,3.44,0.157395333,0.620011998
5/15/19,13:00,0,0,0,0,29.4,0,19.74,863.44,1104.15,16.04,6.5,3.54,0.192290669,0.608032869
5/15/19,13:15,0,0,0,0,27.42,0,19.87,844.97,1083.6,16.28,6.88,3.71,0.161102002,0.601309319
5/15/19,13:30,0,0,0,0,24.62,0,20.03,829.55,1065.69,16.54,7.33,3.91,0.169145605,0.590256822
5/15/19,13:45,0,0,0,0,22.13,0,20.14,812.86,1046.26,16.74,7.73,4.07,0.200812799,0.574593318
5/15/19,14:00,0,0,0,0,20.88,0,20.16,795.04,1025.52,16.82,7.91,4.13,0.160669066,0.561913755
5/15/19,14:15,0,0,0,0,20.82,0,20.11,761.97,988.42,16.85,7.96,4.14,0.163856129,0.542835045
5/15/19,14:30,0,0,0,0,21.01,0,20.07,736.09,959.71,16.87,7.96,4.14,0.162156001,0.523829604
5/15/19,14:45,0,0,0,0,21.3,0,20,709.29,930.04,16.8,7.45,3.92,0.175235601,0.502247873
5/15/19,15:00,0,0,0,0,21.92,0,19.99,681.67,899.53,16.72,6.29,3.39,0.146912001,0.486756103
5/15/19,15:15,0,0,0,0,22.49,0,20.09,634.88,848.41,16.86,5.6,3.1,0.146962534,0.463780455
5/15/19,15:30,0,0,0,0,22.88,0,20.24,601.07,810.87,17.22,6.63,3.6,0.149570399,0.439720019
5/15/19,15:45,0,0,0,0,23.9,0,19.94,567.32,772.98,17.14,8.23,4.3,0.160270402,0.406246213
5/15/19,16:00,0,0,0,0,25.18,0,19.47,533.63,734.77,16.75,8.27,4.24,0.122249331,0.369830197
5/15/19,16:15,0,0,0,0,26.01,0,19.23,478.79,673.11,16.55,7.06,3.64,0.160640663,0.333118527
5/15/19,16:30,0,0,0,0,26.56,0,19.35,441.82,629.3,16.68,5.85,3.04,0.148263995,0.298081717
5/15/19,16:45,0,0,0,0,26.86,0,19.51,404.41,585.76,17.01,6.08,3.12,0.118169466,0.255773692
5/15/19,17:00,0,0,0,0,27.36,0,19.12,366.6,542.47,17,7.81,3.83,0.123681335,0.215733482
5/15/19,17:15,0,0,0,0,28.59,0,18.2,309,474.47,16.49,8.92,4.29,0.108313732,0.173149606
5/15/19,17:30,0,0,0,0,30,0,17.46,269.64,427.37,16,8.59,4.11,0.098678002,0.136672112
5/15/19,17:45,0,0,0,0,31.2,0,16.92,231.61,381.16,15.7,7.51,3.57,0.082080131,0.098310894
5/15/19,18:00,0,0,0,0,32.39,0,16.44,194.72,335.73,15.48,6.1,2.91,0.074623067,0.064406043
5/15/19,18:15,0.01,0,0,0,33.39,0,15.88,139.88,266.03,15.33,4.91,2.35,0.076527333,0.033558925
5/15/19,18:30,0,0,0,0,34.46,0,15.33,106.87,218.85,15.1,5.74,2.69,0.090009601,0.020695822
5/15/19,18:45,0,0,0,0,36.41,0,14.6,76.7,173.11,14.62,6.96,3.08,0.083831465,0.013287195
5/15/19,19:00,0.01,0,0,0,38.78,0,13.76,49.01,128.64,14.06,7.05,2.95,0.076076133,0.007801931
5/15/19,19:15,0,0,0,0,41.2,0,12.72,15.18,61.99,13.43,6.9,2.68,0.070269867,0.004012414
5/15/19,19:30,0,0,0,0,43.58,0,11.96,15.18,61.99,12.81,7.01,2.49,0.087607067,0
5/15/19,19:45,0,0,0,0,46.46,0,10.99,0,0,12.09,7.21,2.48,0.074544001,0
5/15/19,20:00,0,0,0,0,49.33,0,10.33,0,0,11.51,7.5,2.46,0.073010798,0
5/15/19,20:15,0,0,0,0,52.17,0,9.67,0,0,10.96,7.73,2.31,0.070766667,0
5/15/19,20:30,0,0,0,0,55.02,0,8.99,0,0,10.38,7.66,2.13,0.094852801,0
5/15/19,20:45,0,0,0,0,57.86,0,8.28,0,0,9.77,7.62,2.03,0.070194667,0
5/15/19,21:00,0,0,0,0,60.62,0,7.63,0,0,9.14,7.64,2.02,0.0610064,0
5/15/19,21:15,0,0,0,0,63.01,0,7.02,0,0,8.55,7.64,2.02,0.067729733,0
5/15/19,21:30,0,0,0,0,64.82,0,6.53,0,0,8.09,7.74,2.04,0.070077332,0
5/15/19,21:45,0,0,0,0,66.33,0,6.06,0,0,7.7,8,1.98,0.085693868,0
5/15/19,22:00,0,0,0,0,67.91,0,5.34,0,0,7.3,8.52,1.92,0.059977599,0
5/15/19,22:15,0,0,0,0,68.19,0,3.86,0,0,7.22,9.01,1.89,0.064915333,0
5/15/19,22:30,0,0,0,0,68.87,0,2.69,0,0,7.19,9.07,1.83,0.069893334,0
5/15/19,22:45,0,0,0,0,69.82,0,1.98,0,0,7.14,8.9,1.9,0.113799337,0
5/15/19,23:00,0,0,0,0,70.68,0,1.47,0,0,7.1,8.6,2.06,0.069116668,0
5/15/19,23:15,0,0,0,0,72.3,0,1.06,0,0,6.82,8.05,2.2,0.064984132,0
5/15/19,23:30,0,0,0,0,77.28,0,1.56,0,0,5.58,7.41,2.21,0.071746667,0
5/15/19,23:45,0,0,0,0,79.33,0,0.67,0,0,5.18,6.72,2.1,0.067295466,0
5/16/19,0:00,0,0,0,0,83.76,0,1.13,0,0,4.23,6.02,2.09,0.079342933,0
5/16/19,0:15,0,0,0.02,0,86.28,0,0.77,0,0,3.67,5.36,2.16,0.068332669,0
5/16/19,0:30,0,0,0.13,0,86.45,0,0.43,0,0,3.54,4.64,2.18,0.063394401,0
5/16/19,0:45,0,0,0.18,0,87.83,0,-0.16,0,0,3.23,4.51,2.14,0.060737733,0
5/16/19,1:00,0,0,0.18,0,89.44,0,0.13,0,0,2.86,4.93,2.13,0.062829066,0
5/16/19,1:15,0,0,0.78,0,90.02,0,0.3,0,0,2.8,6.06,2.32,0.059895332,0
5/16/19,1:30,0,0,0.78,0,90.19,0,0.22,0,0,2.91,6.98,2.09,0.065503468,0
5/16/19,1:45,0,0,0.78,0,91.8,0,0.1,0,0,2.67,6.44,1.8,0.060835334,0
5/16/19,2:00,0,0,0.78,0,92.69,0,0.29,0,0,2.47,5.52,1.7,0.056021333,0
5/16/19,2:15,0.01,0.01,1,0,93.3,0,0.5,0,0,2.38,4.87,1.85,0.058738668,0
5/16/19,2:30,0.01,0.01,1,0,93.61,0,0.69,0,0,2.54,4.79,2.05,0.058606666,0
5/16/19,2:45,0.01,0.01,1,0,94.27,0,0.91,0,0,2.7,4.97,2.06,0.053309999,0
5/16/19,3:00,0.01,0.01,1,0,95.12,0,1.5,0,0,2.83,5.08,2.04,0.061192933,0
5/16/19,3:15,0.01,0.01,1,0,96.1,0,1.72,0,0,2.82,5.1,1.82,0.063902933,0
5/16/19,3:30,0.01,0.01,1,0,96.56,0,1.91,0,0,2.92,5.14,1.85,0.090330001,0
5/16/19,3:45,0.01,0.01,1,0,96.62,0,2.24,0,0,3.27,5.16,1.93,0.063149334,0
5/16/19,4:00,0.01,0.01,1,0,96.87,0,2.46,0,0,3.51,5.14,1.94,0.06,0.003702297
5/16/19,4:15,0,0,0.16,0,97.6,0,2.21,0,0,3.44,5.12,1.96,0.083688798,0.009491982
5/16/19,4:30,0,0,0.16,0,98.31,0,2.11,0,0,3.34,5.48,2.02,0.080259335,0.023227301
5/16/19,4:45,0,0,0.16,0,98.8,0,2.14,0,0,3.37,6.55,2.06,0.081759067,0.030331871
5/16/19,5:00,0,0,0.16,0,98.84,0,2.18,0,0,3.48,7.02,2.02,0.093062937,0.050475521
5/16/19,5:15,0.02,0.01,0,0,98.41,0,3.29,84.99,190.96,3.93,6.7,1.92,0.104364401,0.054524437
5/16/19,5:30,0.1,0.47,0,0,98.18,0,4.19,93.13,237.98,4.38,6.27,1.8,0.114941996,0.076723879
5/16/19,5:45,0.16,0.66,0,0,97.8,0,5.08,112.14,284.11,4.8,5.71,1.67,0.12707493,0.161798193
5/16/19,6:00,0.2,0.6,0,0,97.3,0,5.86,140.65,329.46,5.25,5.27,1.51,0.139765866,0.097978721
5/16/19,6:15,0.13,0,0,0,96.06,0,6.89,232.14,399.03,5.82,4.81,1.42,0.141548666,0.267612378
5/16/19,6:30,0.15,0,0,0,93.75,0,7.88,264.2,446.12,6.49,4.29,1.51,0.143621333,0.337162319
5/16/19,6:45,0.12,0.01,0,0,90.65,0,8.85,303.92,491.78,7.15,3.68,1.84,0.154727997,0.3245869
5/16/19,7:00,0.03,0.01,0,0,86.84,0,9.87,350.35,536.16,7.73,3.56,1.86,0.154377996,0.386102755
5/16/19,7:15,0,0.41,0,0,83.19,0,10.88,374.56,602.69,8.27,3.48,1.85,0.177459869,0.229854858
5/16/19,7:30,0.01,0.81,0,0,80.44,0,11.29,315,646.66,8.68,3.45,1.85,0.178638671,0.439588072
5/16/19,7:45,0.02,1,0,0,78.39,0,11.61,287.01,688.72,9.06,3.53,1.86,0.171476672,0.432978481
5/16/19,8:00,0.05,1,0,0,76.05,0,12.12,286.66,729.13,9.55,3.59,1.88,0.179677335,0.451008426
5/16/19,8:15,0.03,1,0,0,72.67,0,13.35,383.96,788.08,10.36,3.65,1.92,0.168098669,0.47803065
5/16/19,8:30,0.01,0.43,0,0,69.42,0,14.41,525.28,825.92,11.1,3.74,2.05,0.172525998,0.507838986
5/16/19,8:45,0,0.12,0,0,65.24,0,15.43,613.35,861.53,11.95,4.14,2.25,0.169300135,0.518674602
5/16/19,9:00,0,0.03,0,0,61.78,0,15.97,654.81,895.2,12.5,4.77,2.63,0.166717997,0.514542578
5/16/19,9:15,0,0.01,0,0,58.75,0,16.6,698.82,942.55,13.04,5.02,2.75,0.175760003,0.604960059
5/16/19,9:30,0,0.01,0,0,56.32,0,17.12,722.79,971.69,13.52,5.17,2.82,0.182353331,0.616777637
5/16/19,9:45,0.01,0.01,0,0,54.1,0,17.49,742.34,998.42,13.86,5.28,2.92,0.155736133,0.595344308
5/16/19,10:00,0.02,0,0,0,51.87,0,17.85,758.04,1023.06,14.18,5.28,2.94,0.202170135,0.616386789
5/16/19,10:15,0.23,0,0.01,0,50.72,0,17.87,678.07,1055.59,14.38,5.45,2.99,0.181040271,0.641022768
5/16/19,10:30,0.76,0,0.01,0,52.25,0,16.53,355.51,1074.03,13.97,6.13,3.25,0.163076003,0.417210484
5/16/19,10:45,0.86,0,0.01,0,54.63,0,15.64,312.11,1090.07,13.32,6.6,3.41,0.162370933,0.557082471
5/16/19,11:00,0.61,0,0.02,0,51.67,0,16.85,512.96,1103.99,13.84,6.07,3.28,0.17360467,0.377780455
5/16/19,11:15,0,0,0.04,0,49.03,0,18.2,850.16,1119.49,14.39,5.67,3.18,0.181876007,0.681302483
5/16/19,11:30,0.02,0,0.02,0,48.08,0,18.53,846.35,1125.98,14.66,5.51,3.13,0.171001469,0.680444517
5/16/19,11:45,0.02,0,0.01,0,48.31,0,18.71,850.56,1130.22,14.81,5.5,3.13,0.162685201,0.651694141
5/16/19,12:00,0,0,0,0,48.58,0,18.88,861.79,1132.49,14.97,5.63,3.2,0.161071335,0.628369601
5/16/19,12:15,0.01,0,0,0,48.87,0,18.93,856.29,1129.89,15,5.52,3.14,0.18008933,0.628192341
5/16/19,12:30,0,0,0,0,48.88,0,19.04,852.31,1123.99,15.06,5.24,3,0.169370003,0.625285184
5/16/19,12:45,0,0,0,0,48.42,0,19.18,846.4,1116.15,15.2,5.12,2.96,0.16405053,0.303919964
5/16/19,13:00,0,0,0,0,47.8,0,19.31,838.81,1106.6,15.34,5.06,2.93,0.180137336,0.348140674
5/16/19,13:15,0,0,0,0,47.1,0,19.42,820.6,1086.09,15.47,4.93,2.87,0.179767339,0.606363867
5/16/19,13:30,0,0,0,0,46.21,0,19.56,804.82,1068.2,15.64,4.84,2.83,0.154550933,0.255621621
5/16/19,13:45,0,0,0,0,45.26,0,19.71,787.92,1048.81,15.85,4.88,2.85,0.1557192,0.610201325
5/16/19,14:00,0,0,0,0,44.74,0,19.81,770.02,1028.1,16.01,4.99,2.91,0.189658933,0.606032701
5/16/19,14:15,0,0,0,0,44.8,0,19.8,735.71,991.06,16.1,5.07,2.94,0.16575827,0.561847545
5/16/19,14:30,0,0,0,0,45.17,0,19.79,710.41,962.41,16.15,5.04,2.91,0.154082802,0.518502825
5/16/19,14:45,0,0,0,0,45.5,0,19.76,683.85,932.79,16.17,4.91,2.83,0.153039733,0.504747335
5/16/19,15:00,0.01,0,0,0,45.52,0,19.72,656.18,902.33,16.19,4.79,2.76,0.153731867,0.478012521
5/16/19,15:15,0.01,0,0,0,45.08,0,19.64,612.92,851.3,16.22,4.73,2.73,0.128657467,0.447516176
5/16/19,15:30,0.01,0,0,0,44.2,0,19.63,579.89,813.82,16.33,4.83,2.77,0.133043999,0.432073682
5/16/19,15:45,0.01,0,0,0,43.49,0,19.61,546.94,775.99,16.48,5.25,2.96,0.137291467,0.389652079
5/16/19,16:00,0.01,0,0,0,43.85,0,19.5,514.05,737.86,16.53,5.94,3.23,0.142898133,0.352171191
5/16/19,16:15,0.01,0,0,0,45.52,0,19.15,464.26,676.31,16.36,6.62,3.47,0.101028134,0.315799184
5/16/19,16:30,0.01,0,0,0,47.74,0,18.69,426.6,632.57,16,6.98,3.58,0.142000799,0.291526126
5/16/19,16:45,0.03,0,0,0,50.02,0,18.12,383.36,589.12,15.57,7.04,3.58,0.088186666,0.189700328
5/16/19,17:00,0.07,0,0,0,52.62,0,17.41,335.23,545.9,15.06,7.15,3.59,0.147466667,0.215958116
5/16/19,17:15,0.01,0,0,0,55.54,0,16.63,298.07,478.03,14.55,7.42,3.66,0.087370667,0.163054583
5/16/19,17:30,0.01,0,0,0,58.86,0,15.82,259.94,431.01,13.99,7.64,3.71,0.087176667,0.130393698
5/16/19,17:45,0.01,0,0,0,62.52,0,14.98,223.57,384.88,13.39,7.7,3.69,0.130449733,0.098528315
5/16/19,18:00,0,0,0,0,66.51,0,14.11,188.74,339.54,12.76,7.49,3.58,0.09262333,0.072898327
5/16/19,18:15,0.01,0,0,0,70.2,0,13.21,135.1,269.97,12.18,6.99,3.35,0.072070134,0.055214517
5/16/19,18:30,0.01,0,0,0,73.4,0,12.5,103.85,222.87,11.7,6.54,3.14,0.066307334,0.036137527
5/16/19,18:45,0.01,0,0,0,76.55,0,11.78,75.13,177.22,11.23,6.14,2.93,0.090804667,0.027010839
5/16/19,19:00,0,0,0,0,79.51,0,11.07,48.62,132.83,10.76,5.62,2.66,0.060514667,0.011428833
5/16/19,19:15,0,0,0,0,82.17,0,10.34,15.76,66.31,10.32,5.14,2.37,0.0606544,0.003271054
5/16/19,19:30,0,0,0,0,84.59,0,9.8,15.76,66.31,9.95,4.76,2.06,0.06013,0.000128655
5/16/19,19:45,0.8,0,0,0,86.11,0,9.83,0,0,9.82,4.44,1.78,0.063564936,0
5/16/19,20:00,0.8,0,0,0,87.42,0,9.7,0,0,9.68,4.2,1.62,0.084028666,0
5/16/19,20:15,1,0.02,0,0,88.54,0,9.74,0,0,9.62,4.1,1.55,0.063532,0
5/16/19,20:30,1,0.02,0,0,89.55,0,9.71,0,0,9.59,3.98,1.58,0.067337468,0
5/16/19,20:45,1,0.02,0,0,90.68,0,9.63,0,0,9.52,3.72,1.59,0.066175867,0
5/16/19,21:00,1,0.02,0,0,91.89,0,9.55,0,0,9.43,3.48,1.53,0.088654398,0
5/16/19,21:15,1,0.93,0,0,93.61,0,8.63,0,0,9.02,3.36,1.48,0.063974002,0
5/16/19,21:30,1,0.93,0,0,94.89,0,8.01,0,0,8.65,3.45,1.45,0.062974399,0
5/16/19,21:45,1,0.93,0,0.01,95.75,0,7.52,0,0,8.5,3.52,1.46,0.063861867,0
5/16/19,22:00,1,0.93,0,0.01,96.19,0,6.66,0,0,8.54,3.47,1.48,0.054321867,0
5/16/19,22:15,1,1,0.05,0.01,97.04,0,7.66,0,0,8.51,3.36,1.4,0.083261333,0
5/16/19,22:30,1,1,0.05,0.01,97.87,0,8.14,0,0,8.37,3.22,1.19,0.086100667,0
5/16/19,22:45,1,1,0.05,0.01,98.24,0,8.25,0,0,8.37,3.18,1.1,0.068978669,0
5/16/19,23:00,1,1,0.05,0.01,98.49,0,8.29,0,0,8.37,3.24,1.08,0.058616001,0
5/16/19,23:15,1,0.25,1,0.01,98.66,0,8.38,0,0,8.41,3.35,1.11,0.059467601,0
5/16/19,23:30,1,0.25,1,0.01,98.84,0,8.44,0,0,8.47,3.52,1.12,0.082252666,0
5/16/19,23:45,1,0.25,1,0.02,98.99,0,8.44,0,0,8.46,3.77,1.08,0.065602666,0
5/17/19,0:00,1,0.25,1,0.03,99.26,0,8.44,0,0,8.43,4.1,1.09,0.063984401,0
5/17/19,0:15,1,1,0.33,0.04,99.77,0,7.7,0,0,8.18,4.43,1.28,0.061223334,0
5/17/19,0:30,1,1,0.11,0.05,99.99,0,7.39,0,0,7.96,4.45,1.38,0.084370401,0
5/17/19,0:45,1,1,0.01,0.07,99.81,0,7.56,0,0,7.99,4.54,1.4,0.054828002,0
5/17/19,1:00,1,1,0.01,0.09,99.54,0,7.63,0,0,8.07,4.51,1.5,0.062301465,0
5/17/19,1:15,1,1,0,0.1,99.28,0,8.03,0,0,8.3,4.43,1.59,0.062091867,0
5/17/19,1:30,1,1,0,0.11,99.37,0,8.14,0,0,8.37,4.3,1.58,0.060262667,0
5/17/19,1:45,1,1,0,0.12,99.43,0,8.16,0,0,8.37,4.11,1.51,0.085437335,0
5/17/19,2:00,1,1,0,0.11,99.51,0,8.14,0,0,8.34,3.9,1.4,0.065411335,0
5/17/19,2:15,1,1,0,0.11,99.57,0,8.25,0,0,8.35,3.69,1.26,0.064932666,0
5/17/19,2:30,1,1,0,0.1,99.65,0,8.28,0,0,8.35,3.47,1.19,0.060131469,0
5/17/19,2:45,1,1,0,0.11,99.68,0,8.28,0,0,8.33,3.32,1.15,0.065363866,0
5/17/19,3:00,1,1,0,0.1,99.7,0,8.27,0,0,8.3,3.27,1.14,0.071743999,0
5/17/19,3:15,1,1,0,0.1,99.7,0,8.21,0,0,8.26,3.38,1.21,0.089880669,0
5/17/19,3:30,1,1,0,0.09,99.55,0,8.18,0,0,8.23,3.65,1.31,0.064414934,0
5/17/19,3:45,1,1,0,0.09,99.5,0,8.17,0,0,8.22,3.95,1.39,0.062968667,0
5/17/19,4:00,1,1,0,0.08,99.44,0,8.16,0,0,8.22,4.18,1.46,0.108543334,0.000301814
5/17/19,4:15,1,0.91,0,0.07,99.44,0,7.81,0,0,8.08,4.29,1.46,0.098987999,0.005373241
5/17/19,4:30,1,0.91,0,0.06,99.42,0,7.62,0,0,7.95,4.29,1.47,0.090988665,0.004548717
5/17/19,4:45,1,0.91,0,0.05,99.27,0,7.55,0,0,7.93,4.41,1.53,0.087510666,0.004751938
5/17/19,5:00,1,0.91,0,0.04,99.12,0,7.51,0,0,7.94,4.44,1.53,0.120867336,0.008851239
5/17/19,5:15,1,0.62,0,0.04,99.17,0,7.04,4.6,195.11,7.79,4.33,1.46,0.102994269,0.014002139
5/17/19,5:30,1,0.62,0,0.05,99.47,0,6.62,4.6,195.11,7.53,4.25,1.35,0.124003199,0.022991874
5/17/19,5:45,1,0.52,0,0.06,99.16,0,7.57,7.96,298.61,7.78,4.15,1.28,0.160884003,0.024843217
5/17/19,6:00,1,0.52,0,0.06,99.01,0,8.05,7.96,298.61,8.19,4.03,1.41,0.140532001,0.023855472
5/17/19,6:15,1,0.44,0,0.07,98.89,0,8.32,12.87,402.79,8.35,3.9,1.4,0.167619335,0.024941955
5/17/19,6:30,1,0.42,0,0.07,98.89,0,8.51,16.18,449.8,8.45,3.67,1.42,0.178352002,0.03862215
5/17/19,6:45,1,0.41,0,0.07,98.8,0,8.7,19.93,495.37,8.56,3.47,1.48,0.175829867,0.04882499
5/17/19,7:00,1,0.4,0,0.05,98.7,0,8.82,24.08,539.68,8.64,3.42,1.48,0.165096006,0.047967472
5/17/19,7:15,1,0.45,0,0.05,98.47,0,8.98,29.93,606.08,8.75,3.4,1.49,0.185861336,0.052188277
5/17/19,7:30,1,0.67,0,0.05,98.26,0,9.15,32.63,649.97,8.87,3.37,1.49,0.176087597,0.05528877
5/17/19,7:45,1,0.85,0,0.05,98.21,0,9.31,33.7,691.95,9,3.34,1.5,0.170376666,0.038961467
5/17/19,8:00,1,1,0,0.06,98.28,0,9.43,33.34,732.28,9.11,3.31,1.51,0.174706131,0.044121072
5/17/19,8:15,1,1,0,0.06,98.39,0,9.55,31.92,791.12,9.21,3.22,1.48,0.174281865,0.035894947
5/17/19,8:30,1,1,0,0.06,98.43,0,9.71,35.61,828.89,9.34,3.03,1.39,0.188179867,0.068942103
5/17/19,8:45,1,1,0,0.06,98.32,0,9.91,39.99,864.43,9.5,2.78,1.24,0.178583997,0.098458839
5/17/19,9:00,1,1,0,0.05,98.13,0,10.12,45,898.04,9.66,2.58,1.11,0.171976665,0.163572001
5/17/19,9:15,1,1,0,0.06,98.01,0,10.23,56.58,945.3,9.79,2.44,1.06,0.188303998,0.110511916
5/17/19,9:30,1,1,0,0.07,97.97,0,10.5,60.74,974.38,9.94,2.33,1,0.187959062,0.133479574
5/17/19,9:45,1,1,0,0.1,98.21,0,10.71,58.66,1001.06,10.07,2.22,0.95,0.189806003,0.171961656
5/17/19,10:00,1,1,0,0.12,98.52,0,10.78,51.12,1025.64,10.15,2.13,0.91,0.166229867,0.126583473
5/17/19,10:15,1,1,0,0.15,98.71,0,10.94,55.08,1058.11,10.25,2.02,0.86,0.172813999,0.08385927
5/17/19,10:30,1,1,0,0.19,98.98,0,11.04,50.17,1076.52,10.37,1.9,0.82,0.184552137,0.117343195
5/17/19,10:45,1,1,0,0.21,99.08,0,11.13,49.29,1092.51,10.47,1.98,0.87,0.175594673,0.163766668
5/17/19,11:00,1,1,0,0.11,98.52,0,11.27,51.95,1106.41,10.63,2.13,0.94,0.1802672,0.120391615
5/17/19,11:15,1,1,0,0.03,96.65,0,12.09,141.89,1121.87,11.04,2.15,0.97,0.173825997,0.133865259
5/17/19,11:30,1,1,0,0.03,94.85,0,12.21,149.01,1128.35,11.31,2.11,1.07,0.164964936,0.225913414
5/17/19,11:45,1,1,0,0.1,94.44,0,12.13,114.7,1132.57,11.39,2.33,1.32,0.168330665,0.137465143
5/17/19,12:00,1,1,0,0.17,95.82,0,11.78,44.14,1134.83,11.17,2.77,1.44,0.156635336,0.185726877
5/17/19,12:15,1,1,0,0.3,98.07,0,11.61,33.6,1132.23,10.97,2.43,1.12,0.177056002,0.168440419
5/17/19,12:30,1,1,0,0.32,99.46,0,11.6,37.88,1126.33,10.85,1.55,0.56,0.163991062,0.220537301
5/17/19,12:45,1,1,0,0.21,99.12,0,11.7,43.93,1118.5,10.89,1.14,0.31,0.166713869,0.221015712
5/17/19,13:00,1,1,0,0.09,97.78,0,11.88,51.53,1108.96,11.11,1.27,0.41,0.167440667,0.282171973
5/17/19,13:15,1,1,0,0.05,96.23,0,12.15,95,1088.48,11.35,1.3,0.45,0.147042003,0.242019709
5/17/19,13:30,1,1,0,0.02,94.91,0,13.45,175.15,1070.62,11.83,0.59,0.35,0.158684664,0.207866567
5/17/19,13:45,1,1,0,0.01,91.64,0,15.03,290.84,1051.26,12.57,0.46,0.62,0.168320002,0.213287455
5/17/19,14:00,1,1,0,0,83.83,0,17.3,437.63,1030.58,13.69,1.45,1.08,0.149392534,0.25912327
5/17/19,14:15,0.35,1,0,0,78.38,0,18.23,500.97,993.61,14.5,2.13,1.42,0.153034668,0.361900655
5/17/19,14:30,0.79,1,0,0,77.92,0,16.75,220.89,965,14.32,2.26,1.48,0.153957999,0.302850139
5/17/19,14:45,1,1,0,0,80.74,0,14.96,79.64,935.43,13.69,2.7,1.66,0.148566265,0.262120459
5/17/19,15:00,1,1,0,0.01,83.1,0,14.22,59.86,905.02,13.29,3.18,1.79,0.170353333,0.140629806
5/17/19,15:15,1,1,0,0.04,85.5,0,13.84,57.51,854.07,12.94,2.66,1.38,0.151405467,0.086516194
5/17/19,15:30,1,1,0,0.12,88.83,0,13.51,49.08,816.66,12.52,1.64,0.77,0.152557999,0.067583433
5/17/19,15:45,1,1,0,0.17,92.2,0,13.26,52.1,778.9,12.19,1.14,0.45,0.152278266,0.040755697
5/17/19,16:00,1,1,0,0.1,93.61,0,13.05,65.15,740.83,12.14,1.29,0.55,0.149377993,0.036542439
5/17/19,16:15,0.72,1,0,0.04,93.02,0,13.56,115.71,679.39,12.34,2.08,0.94,0.122838267,0.034429175
5/17/19,16:30,0.35,1,0,0.01,91.74,0,14.11,163.89,635.73,12.63,2.82,1.22,0.113031199,0.042269217
5/17/19,16:45,0.14,0.93,0,0.01,89.59,0,14.72,206.93,592.35,12.94,2.87,1.43,0.092866,0.031511692
5/17/19,17:00,0.07,0.81,0,0,87.34,0,15.36,245.46,549.21,13.31,2.83,1.48,0.106138666,0.021979608
5/17/19,17:15,0.05,0.05,0,0.01,85.81,0,15.72,288.55,481.46,13.52,2.57,1.4,0.0913716,0.026868914
5/17/19,17:30,0.02,0.02,0,0,84.76,0,15.58,259.53,434.53,13.53,2.6,1.48,0.069502001,0.028325834
5/17/19,17:45,0.11,0,0,0,84.44,0,15.13,209.04,388.48,13.42,2.76,1.56,0.064271065,0.021843932
5/17/19,18:00,0.32,0,0,0,85.16,0,14.35,139.75,343.22,13.14,3.11,1.72,0.070093199,0.012239109
5/17/19,18:15,0.08,0,0,0,86,0,13.79,129.19,273.78,12.9,3.37,1.76,0.065955331,0.010495413
5/17/19,18:30,0.04,0,0,0,87,0,13.27,103.15,226.76,12.66,3.28,1.63,0.074327333,0.005787295
5/17/19,18:45,0.02,0,0,0,88.39,0,12.67,76.89,181.2,12.37,3.24,1.59,0.059848533,0.003232934
5/17/19,19:00,0.03,0,0,0,90.23,0,11.93,50.46,136.89,11.97,3.31,1.53,0.065462266,0.000692745
5/17/19,19:15,0.01,0,0,0,92.17,0,10.85,17.7,70.49,11.46,3.27,1.4,0.065796667,0
5/17/19,19:30,0.01,0,0,0,93.05,0,9.32,17.7,70.49,11.14,3.13,1.37,0.060177331,0
5/17/19,19:45,0.23,0,0,0,93.97,0,7.84,0,0,10.97,2.78,1.17,0.084851867,0
5/17/19,20:00,0.23,0,0,0,95.38,0,6.99,0,0,10.71,2.74,1.3,0.062670666,0
5/17/19,20:15,0,0,0,0,97.01,0,5.83,0,0,10.42,3.09,1.7,0.071912666,0
5/17/19,20:30,0,0,0,0,98.36,0,5.07,0,0,10.14,3.22,1.76,0.062052801,0
5/17/19,20:45,0,0,0,0,99.46,0,4.47,0,0,9.89,3.38,1.74,0.0768432,0
5/17/19,21:00,0,0,0,0,99.93,0,3.97,0,0,9.56,3.5,1.73,0.081313866,0
5/17/19,21:15,0.2,0,0,0,100,0,3.72,0,0,9.22,3.5,1.47,0.057184667,0
5/17/19,21:30,0.2,0,0,0,100,0,3.42,0,0,8.94,3.5,1.29,0.068169333,0
5/17/19,21:45,0.2,0,0,0,100,0,3.11,0,0,8.75,3.6,1.37,0.060712667,0
5/17/19,22:00,0.2,0,0,0,100,0,2.84,0,0,8.55,3.55,1.4,0.050889999,0
